company;ano;mes;valorNota;valorTotalFaturamento
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;2021;2;15480.105;2835490.8375
3a80a0add00aa05156487dc5bceb0f1647bb80425a4f03bf77193f110a98766f;2021;2;19205.625;43931.0775
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;2021;2;160586.07;2835490.8375
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;2021;2;156419.985;8885829.825
bac2ea73eff76151887853ea0513bcceba99078c5efc7e96d31ae9a3880dd2ed;2021;2;4321787.37;5503759.59
a88f77fbb1b9bc0c9f4c8a2d650e240c818fba02c7cf37151af6b594c7b519a3;2021;2;1353238.71;1384797.42
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;2021;2;1869033.6;8885829.825
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;2021;2;8430827.7375;8606571.3975
13e8029d70913f8483aa06a67dc0a7c8bc8f0810938e8c2fe459f8b78a537d7f;2021;2;9817.635;55709.3175
0ab6396c04f71b461d43bb48b3a7cacffcc09252aacb1bd519cd1f2ba5ba6cbe;2021;2;8358655.395;8885829.825
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;2021;2;60779.6625;8606571.3975
94929d1a84462e2ce3c8bf239134562a08f799cb1d54f1d9b22b6f08df98eeb7;2021;2;8495.7375;2835490.8375
2cad427f444c0a78b7528ce4b19d2785717093455a5f7c06a3bb25335a05133a;2021;2;114963.9975;8606571.3975
